BEGIN_TIME,END_TIME,ITEM_PRICE,SVC_UNIT,LS_SELECTED,WEEK,CYCLEDAY,MEAL,COURSE,KEY_NAME,FORMAL_NAME,PORTION_SIZE,COST,KCAL,PRO,CHO,FAT,SFA,PUFA,FATRN,CHOL,NA,K,VTAIU,VITC,B1,B2,NIA,B6,CA,FE,P,TDFB,MG,ZN,CU,VITE,PANTAC,B12,FOL,VITK1,SE,VTDIU,I,CHLRD,BIO,FLD,CHOLN,F182,MN,MO,CR,SUGR,FRUC,GAL,GLC,LCT,MALT,RAFI,SUCR,OSUGR,MANI,SORB,SORT,INCOMPLETE_FLAG,COURSE_SORT,MENUPLANGRP,NOTETEXT,TRAITS,MILK_ALLERGEN,EGGS_ALLERGEN,FISH_ALLERGEN,SHELLFISH_ALLERGEN,WHEAT_ALLERGEN,PEANUT_ALLERGEN,TREENUTS_ALLERGEN,SOYBEAN_ALLERGEN,GRAM_WEIGHT,COURSE_ALIAS,NON_SELECT_ITEM,MUSTARD_ALLERGEN,GLUTEN_ALLERGEN,MSG_ALLERGEN,SESAME_ALLERGEN,SULPHITES_ALLERGEN,HALAL_TRAIT,PORTION_QUANTITY,PORTION_UOM,UPC,LIST_OF_INGREDIENTS
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670842 - Grill  ***Chili dog bar.-Have cold toppings available on condiment bar. ","425312540","Vegetarian Chili","2 oz Ladle",0.113271,58.496,3.486,10.113,0.674,0.092,0.245,0.005,0.040,204.318,194.636,95.591,6.143,0.071,0.040,0.403,0.073,22.044,0.972,68.393,2.824,20.405,0.401,0.091,0.000,0.146,0.000,38.313,2.193,1.331,0.000,0.000,0.000,0.000,0.001,15.339,0.058,0.197,0.000,0.000,1.468,0.103,0.000,0.116,0.000,0.000,0.000,0.486,0.000,0.000,0.000,4,,5,"CHILI","Lentils, Kidney Beans, Great Northern Beans in a BBQ Seasoned Tomato Broth","P","","","","","","","","",66.05434,"Grill  ***Chili dog bar.-Have cold toppings available on condiment bar. ","N","","","",,,,1.00000,"2 oz Ladle","","Great Northern Beans (Great northern beans, water, salt and calcium chloride.), Kidney Beans (Prepared Dark Red Kidney Beans, Water, Sugar, Salt, Calcium Chloride, Disodium EDTA.), Lentils, Dried (Lentils.), Diced Tomatoes, Canned (Tomatoes, Tomato Juice, Salt, Citric Acid, Calcium Chloride.), Fresh Green Peppers (Green Peppers.), Green Chiles (Green Chile Peppers, Water, Salt, Citric Acid, Calcium Chloride.), Fresh Yellow Onions (Yellow Onions.), Tomato Puree, Canned (Water, Tomato Paste, Citric Acid.), Canola Oil (Canola Oil.), Apple Cider Vinegar (Apple Cider Vinegar, reduced with water.), Salt (Salt.), Garlic Powder (Garlic.), Granulated Sugar (100% Pure Cane Sugar.), Ground Cumin (Cumin.), Chili Powder (Chili pepper, salt, cumin, garlic, silicon dioxide,  oregano.), Ground White Pepper (White Pepper.), Cayenne Pepper (Red Pepper.), Water"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670842 - Grill  ***Chili dog bar.-Have cold toppings available on condiment bar. ","161000000","Fresh Jalapeno Peppers","1 tsp",0.007482,0.833,0.026,0.187,0.011,0.003,0.003,0.000,0.000,0.086,7.128,30.982,3.409,0.001,0.002,0.037,0.012,0.345,0.007,0.747,0.080,0.431,0.004,0.001,0.000,0.009,0.000,0.776,0.532,0.011,0.000,0.000,0.000,0.000,0.000,0.216,0.002,0.003,0.000,0.000,0.118,0.076,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,,5,"INV-VEGETABLES-FRESH","Peppers-Jalapeno, Fresh","","","","","","","","","",2.87404,"Grill  ***Chili dog bar.-Have cold toppings available on condiment bar. ","N","","","",,,,1.00000,"1 tsp","",""
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670842 - Grill  ***Chili dog bar.-Have cold toppings available on condiment bar. ","2197","Diced Fresh Yellow Onions","1 oz",0.018250,11.340,0.312,2.648,0.028,0.012,0.005,0.000,0.000,1.134,41.390,0.567,2.098,0.013,0.008,0.033,0.034,6.520,0.060,8.221,0.482,2.835,0.048,0.011,0.000,0.035,0.000,5.386,0.113,0.142,0.000,0.000,0.000,0.000,0.312,1.729,0.004,0.037,0.000,0.000,1.202,0.366,0.000,0.558,0.000,0.000,0.000,0.281,0.000,0.000,0.000,6,,5,"VEG-YELLW,ORNG,WHTE,RED",,"W","","","","","","","","",28.34950,"Grill  ***Chili dog bar.-Have cold toppings available on condiment bar. ","N","","","",,,,1.00000,"1 oz","","Fresh Yellow Onions (Onions.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670843 - Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","43592","Cheese Pizza Slice","1 Cut-8 (14"")",0.376315,241.408,13.087,32.423,6.537,3.206,0.795,0.018,18.262,589.560,118.716,231.281,1.116,0.273,0.262,2.165,0.041,232.496,2.029,139.827,1.415,6.527,0.849,0.000,0.000,0.000,0.232,62.419,0.454,0.002,3.402,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,3.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,6,"ENTREE-PIZZA","Our Signature Pizza Crust Topped with Vine Ripened Tomato Sauce and Fancy Shredded Mozzarella Cheese","P","M","","","","H","","","B",119.88100,"Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","N","","G","",,,,1.00000,"1 Cut-8 (14"")","40300012918","14"" Pizza Dough Sheet, 19 oz, Frozen (Wheat Flour, Malted Barley Flour, Water, Yeast, High Fructose Corn Syrup, Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme.), Part Skim Shredded Mozzarella Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt And Enzymes), Pizza Sauce (Water, Tomato Paste, Salt, Extra Virgin Oilive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Seasoned Garlic Oil (Canola Oil (Canola Oil.), Salt Free Italian Blend (Oregano, Parsley, and Rosemary, Onion, and Garlic.), Garlic Powder (Garlic.))"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670843 - Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","43594","Pepperoni  Pizza Slice","1 Cut-8 (14"")",0.463516,278.223,15.299,31.730,9.901,4.665,0.809,0.018,27.325,711.880,125.584,257.739,1.164,0.266,0.272,2.100,0.045,271.194,2.031,162.419,1.409,7.637,0.984,0.000,0.000,0.000,0.272,60.855,0.531,0.002,3.981,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,3.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,6,"ENTREE-PIZZA","Our Signature Pizza Crust Topped with Vine Ripened Tomato Sauce, Mozzarella Cheese and Savory Pepperoni Slices","","M","","","","H","","","B",129.33099,"Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","N","","G","",,,,1.00000,"1 Cut-8 (14"")","40300012919","14"" Pizza Dough Sheet, 19 oz, Frozen (Wheat Flour, Malted Barley Flour, Water, Yeast, High Fructose Corn Syrup, Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme.), Part Skim Shredded Mozzarella Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt And Enzymes), Pizza Sauce (Water, Tomato Paste, Salt, Extra Virgin Oilive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Pepperoni (Pork, Beef, Salt, Spices, Dextrose, Oleoresin of Paprika, Lactic Acid Starter Culture, Garlic Powder, Sodium Nitrite, BHA, BHT, Citric Acid.), Seasoned Garlic Oil (Canola Oil (Canola Oil.), Salt Free Italian Blend (Oregano, Parsley, and Rosemary, Onion, and Garlic.), Garlic Powder (Garlic.))"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670843 - Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","43747","Philly Steak Pizza","1 Cut-8 (14"")",0.748667,290.562,14.432,34.893,10.327,4.634,1.188,0.235,27.923,710.506,206.961,684.416,23.650,0.295,0.282,2.879,0.132,187.510,2.411,103.442,1.791,8.642,1.089,0.028,0.000,0.096,0.401,66.664,1.766,2.176,2.093,0.000,0.000,0.000,7.849,9.859,0.023,0.034,0.000,0.000,4.378,0.252,0.000,0.327,0.000,0.000,0.000,0.116,0.000,0.000,0.000,2,,6,"ENTREE-PIZZA","Signature Pizza Crust Topped with Tomato Sauce, Shredded Mozzarella, Philly Steak, Sauteed Peppers, Onions, Finished with American Cheese","","M","","","","H","","","B",167.17700,"Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","N","","G","","","","",1.00000,"1 Cut-8 (14"")","40300012931","14"" Pizza Dough Sheet, 19 oz, Frozen (Wheat Flour, Malted Barley Flour, Water, Yeast, High Fructose Corn Syrup, Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme.), Pizza Sauce (Water, Tomato Paste, Salt, Extra Virgin Oilive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Grilled Philly Steak (Beef Philly Sandwich Steak (Beef, Water, Modified Food Starch, Salt, Dextrose, Sodium Phosphate, Autolyzed Yeast, Hydrolyzed Soya Protein.)), Part Skim Shredded Mozzarella Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt And Enzymes), American Cheese, Yellow (Cultured Milk and Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid, Citric Acid, Artificial Color, Acetic Acid, Enzymes, Soy Lecithin.), Sauteed Onions (Fresh Yellow Onions (Yellow Onions.), Canola Oil (Canola Oil.)), Sauteed Red Peppers (Fresh Red Peppers (Red Peppers.), Canola Oil (was Vegetable Salad Oil) (Canola Oil.)), Sauteed Green Peppers (Fresh Green Peppers (Green Peppers.), Canola Oil (Canola Oil.)), Mild Sliced Banana Peppers (Fresh banana peppers, water, vinegar, salt, malic and lactic acid, calcium chloride, sodium benzoate and sodium metabisulfite (preservatives), yellow 5.), Seasoned Garlic Oil (Canola Oil (Canola Oil.), Salt Free Italian Blend (Oregano, Parsley, and Rosemary, Onion, and Garlic.), Garlic Powder (Garlic.))"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670843 - Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","56307","Broccoli Cheddar Flatbread Pizza","1 Cut-4",0.544360,263.458,11.542,25.642,13.261,5.389,3.150,0.072,24.816,551.810,160.942,924.930,29.575,0.187,0.247,1.534,0.112,259.505,1.546,168.960,2.293,17.015,1.039,0.034,0.000,0.340,0.234,86.986,64.848,2.711,5.103,0.000,0.000,0.000,6.808,20.568,0.106,0.107,0.000,0.000,3.300,0.336,0.114,0.237,0.033,0.021,0.000,0.071,0.000,0.000,0.000,3,,6,"ENTREE-PIZZA","Old World Style Flatbread Topped with Creamy Ranch Dressing, Crisp-Tender Steamed Broccoli, Mozzarella and Cheddar","P","M","","","","H","","","B",130.43605,"Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","N","","G","Z",,,,1.00000,"1 Cut-4","40300013090","Fresh Broccoli (Steamed) (Fresh Broccoli Crowns (Broccoli.)), Oven Fired Thin Flatbread (Wheat Flour, Malted Barley Flour, Ascorbic Acid, Water, Soybean Oil, Nonfat Dry Milk, Honey, Salt, Yeast, Sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate, Guar Gum, Sodium Stearoyl Lactylate, Enzyme. ), HVR Original Fat Free Ranch Dressing (Water, Food Starch-Modified, Buttermilk, Sugar, Salt, Cream, Nonfat Milk, Cultures, Monosodium Glutamate, Dried Onion, Dried Garlic, Distilled Monoglycerides, Soy Lecithin, Xanthan Gum, Disodium Phosphate, Maltodextrin, Citric Acid, Calcium Disodium EDTA,  Cultured Nonfat Milk, Corn Syrup Solids, Maltodextrin, Sugar, Distilled Vinegar, Phosphoric Acid, Titanium Dioxide, Sodium Benzoate and Potassium Sorbate, Lactic Acid, Xanthan Gum, Garlic, Onion, Salt, Soybean Oil), Part Skim Shredded Mozzarella Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt And Enzymes), Shredded Cheddar Cheese (Pasteurized milk, cheese culture, salt, enzymes and annatto, Potato Cellulose), Seasoned Garlic Oil (Canola Oil (Canola Oil.), Salt Free Italian Blend (Oregano, Parsley, and Rosemary, Onion, and Garlic.), Garlic Powder (Garlic.)), Ground Black Pepper (HC) (Black Peppercorns.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670843 - Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","47592","Herb Seasoned Breadsticks","1 Breadstick",0.102445,79.088,2.402,12.452,2.230,0.345,0.821,0.024,1.429,130.786,4.374,3.483,0.002,0.106,0.067,0.854,0.002,9.306,0.790,3.989,0.544,1.652,0.038,0.013,0.000,0.003,0.002,24.358,0.220,0.142,0.026,0.000,0.000,0.000,0.046,0.099,0.102,0.036,0.000,0.000,0.838,0.001,0.000,0.001,0.000,0.000,0.000,0.006,0.000,0.000,0.000,4,,6,"BREADS-YEAST","Bread Sticks Loaded with Poppy and Sesame Seeds, Cracked Pepper & Parmesan, Baked till Crispy & Delicious","P","M","E","","","H","","","B",30.16387,"Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","N","","G","","A","","",1.00000,"1 Breadstick","404000016588","Breadsticks (Wheat Flour, Malted Barley Flour, Water, Yeast, High Fructose Corn Syrup, Soybean Oil, Eggs, Salt, Wheat Gluten, Sodium Stearoyl Lactylate, Datem, Ascorbic Acid, Enzyme.), Canola Oil (Canola Oil.), Poppy Seed (Poppy Seeds.), White Unsalted Sesame Seeds (Sesame Seeds.), Table Ground Black Pepper (Black Peppercorns.), Grated Parmesan Cheese (Milk, Cheese Culture, Salt, Enzymes, Powdered Cellulose.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670843 - Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","35446","Basil Marinara Sauce","2 oz Ladle",0.090846,17.896,0.598,2.786,0.752,0.104,0.130,0.000,0.000,164.444,128.415,274.361,8.223,0.356,0.036,0.453,0.082,23.329,0.393,13.122,1.255,7.102,0.094,0.039,0.000,0.082,0.000,5.844,3.889,0.547,0.000,0.000,0.000,0.000,3.153,4.407,0.121,0.069,0.000,0.000,1.764,0.863,0.001,0.850,0.000,0.000,0.000,0.044,0.000,0.000,0.000,5,,6,"SAUCES & GRAVIES","A Traditional Italian Plum Tomato and Basil Sauce","W","","","","","","","","",56.69900,"Pizza ***Use Shredded Provolone instead of american cheese on philly pizza!!!","N","","","",,,,1.00000,"2 oz Ladle","","Whole Plum Tomatoes, Canned (Vine-Ripened Tomatoes, Tomato Juice, Salt, Calcium Chloride, Citric Acid.), Fresh Yellow Onions (Yellow Onions.), Fresh Whole Clove Peeled Garlic, Olive Oil (Olive Oil.), Fresh Basil Leaves, Kosher Salt (Salt, Yellow Prussiate of Soda.), Ground Black Pepper (HC) (Black Peppercorns.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670844 - Pasta ","47027","Spaghetti","5 oz",0.150099,252.391,8.263,47.315,2.912,0.320,0.995,0.020,0.000,163.207,142.097,0.000,0.000,0.565,0.253,4.548,0.090,15.685,2.092,119.760,2.028,34.348,0.894,0.190,0.000,0.273,0.000,150.176,0.063,40.047,0.000,0.000,0.000,0.000,73.081,9.568,0.342,0.582,0.000,0.000,1.692,0.070,0.000,0.076,0.000,1.242,0.000,0.304,0.000,0.000,0.000,0,,7,"VEG-PASTA",,"W","","","","","H","","","",141.74750,"Pasta ","N","","G","",,,,1.00000,"5 oz","","Water, Spaghetti Noodles, Dry (Semolina), Canola Oil (Canola Oil.), Kosher Salt (Salt, Yellow Prussiate of Soda.), Ice Cubes"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670844 - Pasta ","47031","Rotini Pasta","5 oz",0.138854,252.391,8.263,47.315,2.912,0.320,0.995,0.020,0.000,163.207,142.097,0.000,0.000,0.565,0.253,4.548,0.090,15.685,2.092,119.760,2.028,34.348,0.894,0.190,0.000,0.273,0.000,150.176,0.063,40.047,0.000,0.000,0.000,0.000,73.081,9.568,0.342,0.582,0.000,0.000,1.692,0.070,0.000,0.076,0.000,1.242,0.000,0.304,0.000,0.000,0.000,1,,7,"VEG-PASTA",,"W","","","","","H","","","",141.74750,"Pasta ","N","","G","",,,,1.00000,"5 oz","","Water, Rotini (Spirals), Dry (Semolina), Canola Oil (Canola Oil.), Kosher Salt (Salt, Yellow Prussiate of Soda.), Ice Cubes"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670844 - Pasta ","35446","Basil Marinara Sauce","4 oz Ladle",0.181693,35.792,1.196,5.572,1.504,0.208,0.260,0.000,0.000,328.888,256.830,548.721,16.446,0.713,0.072,0.906,0.164,46.659,0.786,26.244,2.509,14.205,0.187,0.078,0.000,0.163,0.000,11.688,7.779,1.093,0.000,0.000,0.000,0.000,6.305,8.813,0.243,0.139,0.000,0.000,3.528,1.725,0.003,1.700,0.000,0.000,0.000,0.088,0.000,0.000,0.000,2,,7,"SAUCES & GRAVIES","A Traditional Italian Plum Tomato and Basil Sauce","W","","","","","","","","",113.39800,"Pasta ","N","","","",,,,1.00000,"4 oz Ladle","","Whole Plum Tomatoes, Canned (Vine-Ripened Tomatoes, Tomato Juice, Salt, Calcium Chloride, Citric Acid.), Fresh Yellow Onions (Yellow Onions.), Fresh Whole Clove Peeled Garlic, Olive Oil (Olive Oil.), Fresh Basil Leaves, Kosher Salt (Salt, Yellow Prussiate of Soda.), Ground Black Pepper (HC) (Black Peppercorns.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670844 - Pasta ","47470","Bolognese Sauce","4 oz Ladle",0.345858,107.500,4.583,10.388,5.221,1.786,0.298,0.157,12.589,433.214,62.715,893.995,6.056,0.027,0.019,0.393,0.064,35.093,0.837,22.204,2.402,2.073,0.529,0.011,0.000,0.021,0.000,1.873,3.799,0.185,0.000,0.000,0.000,0.000,1.574,1.143,0.091,0.044,0.000,0.000,5.146,0.099,0.002,0.145,0.000,0.000,0.000,0.154,0.000,0.000,0.000,3,,7,"SAUCES & GRAVIES","A Rich Italian Plum Tomato Sauce with Pork, Beef, Carrot and Basil","","","","","","","","","B",115.14149,"Pasta ","N","","","",,,,1.00000,"4 oz Ladle","","Spaghetti Sauce with Tomato Bits (Water, Tomato Paste, Tomatoes, Water, Sugar, Salt, Dried Onion, Extra Virgin Olive Oil, Calcium Chloride, Citric Acid, Dried Basil, Dried Oregano, Dried Parsley, Dried Cane Syrup, Natural Flavor.), Ground Beef, 75/25 w/TVP, Raw (Beef, Water, Soy Protein Concentrate, Caramel Color, Isolated Soy Protein, Soy Lecithin, Salt), Ground Pork, 80% Lean, Raw (Fresh pork trimmings.), Fresh Yellow Onions (Yellow Onions.), Burgundy Cooking Wine (Burgundy Wine, Salt, Potassium Sorbate,  Potassium Meta-Bisulfite.), Fresh Carrots, Olive Oil (Olive Oil.), Fresh Whole Clove Peeled Garlic, Fresh Basil Leaves, Kosher Salt (Salt, Yellow Prussiate of Soda.), Ground Black Pepper (HC) (Black Peppercorns.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670844 - Pasta ","39988","Roast Vegetables","3.00 - Ounce",0.342879,42.329,0.965,5.182,2.189,0.303,0.294,0.000,0.000,2.847,175.100,1148.613,49.827,0.042,0.053,0.726,0.158,12.635,0.454,26.722,1.261,11.208,0.228,0.069,0.000,0.298,0.000,22.932,7.785,0.932,0.460,0.000,0.000,0.000,0.023,6.638,0.249,0.131,0.000,0.000,2.940,1.449,0.002,1.323,0.000,0.000,0.000,0.192,0.000,0.000,0.000,4,,7,"VEG-COMBINATION","Peppers, Onions, Zucchini, Squash, & Mushrooms Roasted to Perfection and Served with Garlic, Balsamic Vinegar, and Basil","W","","","","","","","","",85.04850,"Pasta ","N","","","",,,,3.00000,"Ounce","","Fresh Red Peppers, Fresh Green Peppers (Green Peppers.), Fresh Zucchini, Fresh Yellow Squash, Fresh Yellow Onions (Yellow Onions.), Fresh Mushrooms, Balsamic Vinegar (Balsamic Vinegar), Olive Oil (Olive Oil.), Fresh Basil Leaves, Fresh Garlic, Ground Black Pepper (HC) (Black Peppercorns.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670844 - Pasta ","47592","Herb Seasoned Breadsticks","1 Breadstick",0.102445,79.088,2.402,12.452,2.230,0.345,0.821,0.024,1.429,130.786,4.374,3.483,0.002,0.106,0.067,0.854,0.002,9.306,0.790,3.989,0.544,1.652,0.038,0.013,0.000,0.003,0.002,24.358,0.220,0.142,0.026,0.000,0.000,0.000,0.046,0.099,0.102,0.036,0.000,0.000,0.838,0.001,0.000,0.001,0.000,0.000,0.000,0.006,0.000,0.000,0.000,5,,7,"BREADS-YEAST","Bread Sticks Loaded with Poppy and Sesame Seeds, Cracked Pepper & Parmesan, Baked till Crispy & Delicious","P","M","E","","","H","","","B",30.16387,"Pasta ","N","","G","","A","","",1.00000,"1 Breadstick","404000016588","Breadsticks (Wheat Flour, Malted Barley Flour, Water, Yeast, High Fructose Corn Syrup, Soybean Oil, Eggs, Salt, Wheat Gluten, Sodium Stearoyl Lactylate, Datem, Ascorbic Acid, Enzyme.), Canola Oil (Canola Oil.), Poppy Seed (Poppy Seeds.), White Unsalted Sesame Seeds (Sesame Seeds.), Table Ground Black Pepper (Black Peppercorns.), Grated Parmesan Cheese (Milk, Cheese Culture, Salt, Enzymes, Powdered Cellulose.)"
11:30,14:00,0.00,"51809001 - LUTHER COLLEGE-RESIDENT DINING - RESIDENT DINING",,46,"20171114","Lunch","92670844 - Pasta ","33053","Parmesan Crisps","1 Crisp",0.122875,46.786,4.266,0.384,3.083,1.958,0.075,0.000,8.114,191.123,10.931,97.476,0.000,0.005,0.040,0.032,0.012,141.199,0.098,82.826,0.000,5.747,0.359,0.004,0.000,0.059,0.158,0.902,0.214,2.693,2.366,0.000,0.000,0.000,0.000,1.735,0.033,0.003,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,,7,"MISC. ITEMS-SUB RECIPES",,"P","M","","","","H","","","",11.28310,"Pasta ","N","","G","",,,,1.00000,"1 Crisp","40200035339","Shredded Parmesan Cheese  (Part-Skim Milk, Cheese Culture, Salt, Enzymes, Powdered Cellulose.), Vegetable Pan Spray (Canola Oil, Phosphated Mono & Diglycerides, Propellant.)"
